"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","95.128.43.164","192.168.56.101","TLSv1.2","597","Application Data"
"2","2.618289","116.202.169.25","192.168.56.101","TCP","55","3443  >  49262 [ACK] Seq=1 Ack=1 Win=65535 Len=1"
"3","3.118570","95.128.43.164","192.168.56.101","TCP","597","[TCP Retransmission] 443  >  49194 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=543"
"4","7.803166","116.202.169.25","192.168.56.101","TCP","55","[TCP Keep-Alive] 3443  >  49262 [ACK] Seq=1 Ack=1 Win=65535 Len=1"
"5","9.391255","95.128.43.164","192.168.56.101","TCP","597","[TCP Retransmission] 443  >  49194 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=543"
"6","14.844683","128.31.0.39","192.168.56.101","TLSv1.2","597","Application Data"
"7","16.675849","128.31.0.39","192.168.56.101","TCP","597","[TCP Retransmission] 9101  >  49195 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=543"
"8","16.679045","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"9","17.224095","116.202.169.25","192.168.56.101","TCP","55","[TCP Keep-Alive] 3443  >  49262 [ACK] Seq=1 Ack=1 Win=65535 Len=1"
"10","17.703714","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"11","18.726845","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"12","20.168128","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"13","21.192106","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"14","22.214827","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"15","23.335077","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"16","24.361003","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"17","25.383198","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"18","27.408342","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"19","28.424743","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"20","29.447740","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"21","31.475771","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"22","32.490179","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"23","32.613887","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"24","32.613889","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"25","33.510847","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"26","33.623114","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"27","33.623119","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"28","34.617398","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"29","34.617401","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.101? (ARP Probe)"
"30","35.538205","0a:00:27:00:00:00","Broadcast","ARP","42","Who has 192.168.56.101? Tell 192.168.56.1"
"31","35.614511","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"32","35.614514","5a:94:d2:14:5a:51","Broadcast","ARP","42","Who has 192.168.56.1? Tell 192.168.56.101"
"33","35.614536","0a:00:27:00:00:00","5a:94:d2:14:5a:51","ARP","42","192.168.56.1 is at 0a:00:27:00:00:00"
"34","35.627142","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xe98b A isatap"
"35","35.627144","192.168.56.101","224.0.0.252","LLMNR","66","Standard query 0xe98b A isatap"
"36","35.628841","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"37","35.628842","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"38","35.653251","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"39","35.653254","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"40","35.656436","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xd671 ANY None"
"41","35.656438","192.168.56.101","224.0.0.252","LLMNR","64","Standard query 0xd671 ANY None"
"42","35.669819","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"43","35.669821","192.168.56.101","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
